0,20994,1311.01
0.1,20738.1,1310.02
0.2,20354.4,1309.03
0.3,19843,1308.04
0.4,19204,1307.05
0.5,18437.4,1306.06
0.6,17543.5,1305.07
0.7,16522.3,1304.08
0.8,15373.8,1303.09
0.9,14098.3,1302.1
1,12695.7,1301.11
1.1,11166.2,1300.12
1.2,9509.93,1299.13
1.3,7726.92,1298.14
1.4,5817.3,1297.16
1.5,3781.16,1296.17
1.6,1618.6,1295.18
1.7,-670.28,1294.19
